id,조사연도,조사시작일자,조사종료일자,한글보통명,학명,경도,위도,개체수,시도명
008000000000016739,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016740,2015.0,2015-07-12,2015-07-12,참새,Passer montanus,128.09305100000003,37.33303900091021,5.0,강원도
008000000000016741,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016742,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016743,2015.0,2015-07-12,2015-07-12,큰유리새,Cyanoptila cyanomelana,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016744,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.09305100000003,37.33303900091021,2.0,강원도
008000000000016745,2015.0,2015-07-12,2015-07-12,물총새,Alcedo atthis,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016746,2015.0,2015-07-12,2015-07-12,노랑턱멧새,Emberiza elegans,128.09305100000003,37.33303900091021,1.0,강원도
008000000000016747,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016748,2015.0,2015-07-12,2015-07-12,노랑턱멧새,Emberiza elegans,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016749,2015.0,2015-07-12,2015-07-12,붉은머리오목눈이,Paradoxornis webbianus,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016750,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016751,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016752,2015.0,2015-07-12,2015-07-12,붉은머리오목눈이,Paradoxornis webbianus,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016753,2015.0,2015-07-12,2015-07-12,노랑턱멧새,Emberiza elegans,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016754,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016755,2015.0,2015-07-12,2015-07-12,붉은머리오목눈이,Paradoxornis webbianus,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016756,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016757,2015.0,2015-07-12,2015-07-12,노랑할미새,Motacilla cinerea,128.08737400000004,37.3300730009102,5.0,강원도
008000000000016758,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.08737400000004,37.3300730009102,5.0,강원도
008000000000016759,2015.0,2015-07-12,2015-07-12,쇠딱다구리,Dendrocopos kizuki,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016760,2015.0,2015-07-12,2015-07-12,노랑턱멧새,Emberiza elegans,128.08737400000004,37.3300730009102,3.0,강원도
008000000000016761,2015.0,2015-07-12,2015-07-12,숲새,Urosphena squameiceps,128.08737400000004,37.3300730009102,2.0,강원도
008000000000016762,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.08737400000004,37.3300730009102,3.0,강원도
008000000000016763,2015.0,2015-07-12,2015-07-12,되지빠귀,Turdus hortulorum,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016764,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08737400000004,37.3300730009102,1.0,강원도
008000000000016765,2015.0,2015-07-12,2015-07-12,중대백로,Ardea alba modesta,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016766,2015.0,2015-07-12,2015-07-12,뻐꾸기,Cuculus canorus,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016767,2015.0,2015-07-12,2015-07-12,큰부리까마귀,Corvus macrorhynchos,128.13903000000002,37.401033000910736,2.0,강원도
008000000000016768,2015.0,2015-07-12,2015-07-12,방울새,Carduelis sinica,128.13903000000002,37.401033000910736,2.0,강원도
008000000000016769,2015.0,2015-07-12,2015-07-12,참새,Passer montanus,128.13903000000002,37.401033000910736,3.0,강원도
008000000000016770,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.13903000000002,37.401033000910736,5.0,강원도
008000000000016771,2015.0,2015-07-12,2015-07-12,쇠딱다구리,Dendrocopos kizuki,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016772,2015.0,2015-07-12,2015-07-12,물총새,Alcedo atthis,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016773,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016774,2015.0,2015-07-12,2015-07-12,노랑할미새,Motacilla cinerea,128.13903000000002,37.401033000910736,2.0,강원도
008000000000016775,2015.0,2015-07-12,2015-07-12,박새,Parus major,128.13903000000002,37.401033000910736,2.0,강원도
008000000000016776,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.13903000000002,37.401033000910736,2.0,강원도
008000000000016777,2015.0,2015-07-12,2015-07-12,산솔새,Phylloscopus coronatus,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016778,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.13903000000002,37.401033000910736,1.0,강원도
008000000000016779,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.12815300000003,37.39738100091073,1.0,강원도
008000000000016780,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12815300000003,37.39738100091073,1.0,강원도
008000000000016781,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.12815300000003,37.39738100091073,2.0,강원도
008000000000016782,2015.0,2015-07-12,2015-07-12,큰부리까마귀,Corvus macrorhynchos,128.12815300000003,37.39738100091073,1.0,강원도
008000000000016783,2015.0,2015-07-12,2015-07-12,노랑할미새,Motacilla cinerea,128.12815300000003,37.39738100091073,1.0,강원도
008000000000016784,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12815300000003,37.39738100091073,1.0,강원도
008000000000016785,2015.0,2015-07-12,2015-07-12,박새,Parus major,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016786,2015.0,2015-07-12,2015-07-12,진박새,Parus ater,128.12434000000002,37.39777400091072,2.0,강원도
008000000000016787,2015.0,2015-07-12,2015-07-12,칡때까치,Lanius tigrinus,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016788,2015.0,2015-07-12,2015-07-12,큰유리새,Cyanoptila cyanomelana,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016789,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016790,2015.0,2015-07-12,2015-07-12,박새,Parus major,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016791,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016792,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12434000000002,37.39777400091072,3.0,강원도
008000000000016793,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.12434000000002,37.39777400091072,3.0,강원도
008000000000016794,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016795,2015.0,2015-07-12,2015-07-12,오색딱다구리,Dendrocopos major,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016796,2015.0,2015-07-12,2015-07-12,큰오색딱다구리,Dendrocopos leucotos,128.12434000000002,37.39777400091072,2.0,강원도
008000000000016797,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12434000000002,37.39777400091072,2.0,강원도
008000000000016798,2015.0,2015-07-12,2015-07-12,때까치,Lanius bucephalus,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016799,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.12434000000002,37.39777400091072,1.0,강원도
008000000000016800,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.12434000000002,37.39777400091072,2.0,강원도
008000000000016801,2015.0,2015-07-12,2015-07-12,굴뚝새,Troglodytes troglodytes,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016802,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016803,2015.0,2015-07-12,2015-07-12,박새,Parus major,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016804,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016805,2015.0,2015-07-12,2015-07-12,곤줄박이,Parus varius,128.08217900000002,37.29084200090987,3.0,강원도
008000000000016806,2015.0,2015-07-12,2015-07-12,큰유리새,Cyanoptila cyanomelana,128.08217900000002,37.29084200090987,1.0,강원도
008000000000016807,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016808,2015.0,2015-07-12,2015-07-12,딱새,Phoenicurus auroreus,128.08217900000002,37.29084200090987,2.0,강원도
008000000000016809,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.08217900000002,37.29084200090987,1.0,강원도
008000000000016810,2015.0,2015-07-12,2015-07-12,물까마귀,Cinclus pallasii,128.08217900000002,37.29084200090987,1.0,강원도
008000000000016811,2015.0,2015-07-12,2015-07-12,물총새,Alcedo atthis,128.08217900000002,37.29084200090987,1.0,강원도
008000000000016812,2015.0,2015-07-12,2015-07-12,되지빠귀,Turdus hortulorum,128.08217900000002,37.29084200090987,1.0,강원도
008000000000016813,2015.0,2015-07-12,2015-07-12,물까치,Cyanopica cyanus,128.08493600000003,37.28276500090979,1.0,강원도
008000000000016814,2015.0,2015-07-12,2015-07-12,큰부리까마귀,Corvus macrorhynchos,128.08022700000004,37.274047000909725,1.0,강원도
008000000000016815,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.08022700000004,37.274047000909725,1.0,강원도
008000000000016816,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.08022700000004,37.274047000909725,1.0,강원도
008000000000016817,2015.0,2015-07-12,2015-07-12,꾀꼬리,Oriolus chinensis,128.08022700000004,37.274047000909725,1.0,강원도
008000000000016818,2015.0,2015-07-12,2015-07-12,어치,Garrulus glandarius,128.08022700000004,37.274047000909725,1.0,강원도
008000000000016819,2015.0,2015-07-12,2015-07-12,큰부리까마귀,Corvus macrorhynchos,128.08833200000004,37.24170300090945,1.0,강원도
008000000000016820,2015.0,2015-07-12,2015-07-12,흰배지빠귀,Turdus pallidus,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016821,2015.0,2015-07-12,2015-07-12,노랑턱멧새,Emberiza elegans,128.10164100000003,37.43577100091106,2.0,강원도
008000000000016822,2015.0,2015-07-12,2015-07-12,쇠딱다구리,Dendrocopos kizuki,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016823,2015.0,2015-07-12,2015-07-12,멧비둘기,Streptopelia orientalis,128.10164100000003,37.43577100091106,2.0,강원도
008000000000016824,2015.0,2015-07-12,2015-07-12,뻐꾸기,Cuculus canorus,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016825,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016826,2015.0,2015-07-12,2015-07-12,꾀꼬리,Oriolus chinensis,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016827,2015.0,2015-07-12,2015-07-12,직박구리,Microscelis amaurotis,128.10164100000003,37.43577100091106,1.0,강원도
008000000000016828,2015.0,2015-07-12,2015-07-12,어치,Garrulus glandarius,128.10164100000003,37.43577100091106,3.0,강원도
008000000000016829,2015.0,2015-08-24,2015-08-24,까치,Pica pica,128.08247100000003,37.440698000911105,4.0,강원도
008000000000016830,2015.0,2015-08-24,2015-08-24,멧비둘기,Streptopelia orientalis,128.08247100000003,37.440698000911105,2.0,강원도
008000000000016831,2015.0,2015-08-24,2015-08-24,파랑새,Eurystomus orientalis,128.08247100000003,37.440698000911105,1.0,강원도
008000000000016832,2015.0,2015-08-24,2015-08-24,참새,Passer montanus,128.08247100000003,37.440698000911105,5.0,강원도
008000000000016833,2015.0,2015-08-24,2015-08-24,중대백로,Ardea alba modesta,128.08247100000003,37.440698000911105,1.0,강원도
008000000000016834,2015.0,2015-08-24,2015-08-24,딱새,Phoenicurus auroreus,128.08247100000003,37.440698000911105,2.0,강원도
008000000000016835,2015.0,2015-08-24,2015-08-24,큰부리까마귀,Corvus macrorhynchos,128.08247100000003,37.440698000911105,3.0,강원도
008000000000016836,2015.0,2015-08-24,2015-08-24,오색딱다구리,Dendrocopos major,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016837,2015.0,2015-08-24,2015-08-24,까치,Pica pica,128.06401700000004,37.437029000911075,2.0,강원도
008000000000016838,2015.0,2015-08-24,2015-08-24,참새,Passer montanus,128.06401700000004,37.437029000911075,2.0,강원도
008000000000016839,2015.0,2015-08-24,2015-08-24,딱새,Phoenicurus auroreus,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016840,2015.0,2015-08-24,2015-08-24,파랑새,Eurystomus orientalis,128.06401700000004,37.437029000911075,3.0,강원도
008000000000016841,2015.0,2015-08-24,2015-08-24,중백로,Egretta intermedia,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016842,2015.0,2015-08-24,2015-08-24,큰부리까마귀,Corvus macrorhynchos,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016843,2015.0,2015-08-24,2015-08-24,멧비둘기,Streptopelia orientalis,128.06401700000004,37.437029000911075,15.0,강원도
008000000000016844,2015.0,2015-08-24,2015-08-24,동고비,Sitta europaea,128.06401700000004,37.437029000911075,3.0,강원도
008000000000016845,2015.0,2015-08-24,2015-08-24,호랑지빠귀,Zoothera aurea,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016846,2015.0,2015-08-24,2015-08-24,박새,Parus major,128.06401700000004,37.437029000911075,2.0,강원도
008000000000016847,2015.0,2015-08-24,2015-08-24,노랑턱멧새,Emberiza elegans,128.06401700000004,37.437029000911075,1.0,강원도
008000000000016848,2015.0,2015-08-24,2015-08-24,직박구리,Microscelis amaurotis,128.05024900000004,37.399708000910785,2.0,강원도
008000000000016849,2015.0,2015-08-24,2015-08-24,직박구리,Microscelis amaurotis,128.05186700000002,37.39666600091076,1.0,강원도
008000000000016850,2015.0,2015-08-24,2015-08-24,박새,Parus major,128.05186700000002,37.39666600091076,2.0,강원도
008000000000016851,2015.0,2015-08-24,2015-08-24,쇠딱다구리,Dendrocopos kizuki,128.05186700000002,37.39666600091076,1.0,강원도
008000000000016852,2015.0,2015-08-24,2015-08-24,쇠박새,Parus palustris,128.05407900000003,37.39553800091075,1.0,강원도
008000000000016853,2015.0,2015-08-24,2015-08-24,노랑턱멧새,Emberiza elegans,128.05407900000003,37.39553800091075,3.0,강원도
008000000000016854,2015.0,2015-08-24,2015-08-24,큰오색딱다구리,Dendrocopos leucotos,128.05407900000003,37.39553800091075,1.0,강원도
008000000000016855,2015.0,2015-08-24,2015-08-24,쇠딱다구리,Dendrocopos kizuki,128.05407900000003,37.39553800091075,1.0,강원도
008000000000016856,2015.0,2015-08-24,2015-08-24,박새,Parus major,128.05954200000002,37.38402300091064,1.0,강원도
008000000000016857,2015.0,2015-08-24,2015-08-24,노랑턱멧새,Emberiza elegans,128.05954200000002,37.38402300091064,1.0,강원도
008000000000016858,2015.0,2015-08-25,2015-08-25,딱새,Phoenicurus auroreus,128.07025400000003,37.42490500091098,1.0,강원도
008000000000016859,2015.0,2015-08-25,2015-08-25,직박구리,Microscelis amaurotis,128.07025400000003,37.42490500091098,1.0,강원도
008000000000016860,2015.0,2015-08-26,2015-08-26,흰배멧새,Emberiza tristrami,128.07025400000003,37.42490500091098,1.0,강원도
008000000000016861,2015.0,2015-08-26,2015-08-26,멧비둘기,Streptopelia orientalis,128.06596300000004,37.43077800091103,2.0,강원도
008000000000016862,2015.0,2015-08-26,2015-08-26,참새,Passer montanus,128.06596300000004,37.43077800091103,2.0,강원도
008000000000016863,2015.0,2015-08-26,2015-08-26,직박구리,Microscelis amaurotis,128.06596300000004,37.43077800091103,1.0,강원도
008000000000016864,2015.0,2015-08-26,2015-08-26,큰부리까마귀,Corvus macrorhynchos,128.08930200000003,37.44199600091111,21.0,강원도
008000000000016865,2015.0,2015-08-26,2015-08-26,멧비둘기,Streptopelia orientalis,128.08930200000003,37.44199600091111,1.0,강원도
008000000000016866,2015.0,2015-08-26,2015-08-26,까치,Pica pica,128.08930200000003,37.44199600091111,1.0,강원도
008000000000016867,2015.0,2015-08-26,2015-08-26,파랑새,Eurystomus orientalis,128.08930200000003,37.44199600091111,1.0,강원도
008000000000016868,2015.0,2015-09-10,2015-09-10,동고비,Sitta europaea,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016869,2015.0,2015-09-10,2015-09-10,쇠딱다구리,Dendrocopos kizuki,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016870,2015.0,2015-09-10,2015-09-10,박새,Parus major,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016871,2015.0,2015-09-10,2015-09-10,때까치,Lanius bucephalus,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016872,2015.0,2015-09-10,2015-09-10,오색딱다구리,Dendrocopos major,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016873,2015.0,2015-09-10,2015-09-10,붉은머리오목눈이,Paradoxornis webbianus,128.10513700000004,37.34475900091031,1.0,강원도
008000000000016875,2015.0,2015-09-10,2015-09-10,물까마귀,Cinclus pallasii,128.09186600000004,37.347251000910326,1.0,강원도
008000000000016876,2015.0,2015-09-10,2015-09-10,해오라기,Nycticorax nycticorax,128.09186600000004,37.347251000910326,1.0,강원도
008000000000016877,2015.0,2015-09-10,2015-09-10,직박구리,Microscelis amaurotis,128.09186600000004,37.347251000910326,5.0,강원도
008000000000016878,2015.0,2015-09-10,2015-09-10,멧비둘기,Streptopelia orientalis,128.07735700000003,37.351004000910365,3.0,강원도
008000000000016879,2015.0,2015-09-10,2015-09-10,노랑턱멧새,Emberiza elegans,128.07735700000003,37.351004000910365,3.0,강원도
008000000000016880,2015.0,2015-09-10,2015-09-10,어치,Garrulus glandarius,128.07735700000003,37.351004000910365,3.0,강원도
008000000000016881,2015.0,2015-09-10,2015-09-10,흰배지빠귀,Turdus pallidus,128.07735700000003,37.351004000910365,2.0,강원도
008000000000016882,2015.0,2015-09-10,2015-09-10,곤줄박이,Parus varius,128.07735700000003,37.351004000910365,1.0,강원도
008000000000016883,2015.0,2015-09-10,2015-09-10,진박새,Parus ater,128.07735700000003,37.351004000910365,1.0,강원도
008000000000016884,2015.0,2015-09-10,2015-09-10,동고비,Sitta europaea,128.07493100000002,37.35599000091042,1.0,강원도
008000000000016885,2015.0,2015-09-10,2015-09-10,큰유리새,Cyanoptila cyanomelana,128.07493100000002,37.35599000091042,1.0,강원도
008000000000016886,2015.0,2015-09-10,2015-09-10,오색딱다구리,Dendrocopos major,128.09189900000004,37.34727800091035,1.0,강원도
008000000000016887,2015.0,2015-09-10,2015-09-10,박새,Parus major,128.09189900000004,37.34727800091035,1.0,강원도
008000000000016888,2015.0,2015-09-10,2015-09-10,어치,Garrulus glandarius,128.09189900000004,37.34727800091035,1.0,강원도
008000000000016889,2015.0,2015-09-10,2015-09-10,동고비,Sitta europaea,128.10249600000003,37.35362800091038,1.0,강원도
008000000000016890,2015.0,2015-09-10,2015-09-10,노랑턱멧새,Emberiza elegans,128.10051500000003,37.35459900091039,1.0,강원도
008000000000016891,2015.0,2015-09-10,2015-09-10,멧비둘기,Streptopelia orientalis,128.10051500000003,37.35459900091039,1.0,강원도
008000000000016892,2015.0,2015-09-10,2015-09-10,직박구리,Microscelis amaurotis,128.10051500000003,37.35459900091039,1.0,강원도
008000000000016893,2015.0,2015-09-10,2015-09-10,제비,Hirundo rustica,128.10051500000003,37.35459900091039,10.0,강원도
008000000000016894,2015.0,2015-09-10,2015-09-10,때까치,Lanius bucephalus,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016896,2015.0,2015-09-10,2015-09-10,박새,Parus major,128.09978800000002,37.321240000910116,6.0,강원도
008000000000016897,2015.0,2015-09-10,2015-09-10,동고비,Sitta europaea,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016898,2015.0,2015-09-10,2015-09-10,어치,Garrulus glandarius,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016899,2015.0,2015-09-10,2015-09-10,진박새,Parus ater,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016900,2015.0,2015-09-10,2015-09-10,어치,Garrulus glandarius,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016901,2015.0,2015-09-10,2015-09-10,참새,Passer montanus,128.09978800000002,37.321240000910116,32.0,강원도
008000000000016902,2015.0,2015-09-10,2015-09-10,직박구리,Microscelis amaurotis,128.09978800000002,37.321240000910116,1.0,강원도
008000000000016903,2015.0,2015-09-10,2015-09-10,붉은머리오목눈이,Paradoxornis webbianus,128.09978800000002,37.321240000910116,10.0,강원도
008000000000016904,2015.0,2015-09-10,2015-09-10,큰부리까마귀,Corvus macrorhynchos,128.08281900000003,37.3307960009102,3.0,강원도
008000000000016905,2015.0,2015-09-10,2015-09-10,멧비둘기,Streptopelia orientalis,128.08281900000003,37.3307960009102,6.0,강원도
008000000000016906,2015.0,2015-09-10,2015-09-10,황로,Bubulcus ibis,128.08281900000003,37.3307960009102,1.0,강원도
008000000000016907,2015.0,2015-09-10,2015-09-10,때까치,Lanius bucephalus,128.08281900000003,37.3307960009102,3.0,강원도
008000000000016908,2015.0,2015-09-10,2015-09-10,물까치,Cyanopica cyanus,128.08281900000003,37.3307960009102,15.0,강원도
008000000000016909,2015.0,2015-09-10,2015-09-10,직박구리,Microscelis amaurotis,128.08281900000003,37.3307960009102,2.0,강원도
008000000000016910,2015.0,2015-09-10,2015-09-10,어치,Garrulus glandarius,128.08281900000003,37.3307960009102,1.0,강원도
008000000000016911,2015.0,2015-09-10,2015-09-10,노랑턱멧새,Emberiza elegans,128.08281900000003,37.3307960009102,5.0,강원도
008000000000016912,2015.0,2015-09-10,2015-09-10,노랑턱멧새,Emberiza elegans,128.07700900000003,37.328801000910175,5.0,강원도
008000000000016913,2015.0,2015-09-10,2015-09-10,직박구리,Microscelis amaurotis,128.07700900000003,37.328801000910175,1.0,강원도
008000000000016914,2015.0,2015-09-10,2015-09-10,참새,Passer montanus,128.06763400000003,37.326280000910174,20.0,강원도
008000000000016915,2015.0,2015-09-10,2015-09-10,큰부리까마귀,Corvus macrorhynchos,128.06763400000003,37.326280000910174,4.0,강원도
008000000000016916,2015.0,2015-09-10,2015-09-10,멧비둘기,Streptopelia orientalis,128.06763400000003,37.326280000910174,3.0,강원도
008000000000016917,2015.0,2015-09-10,2015-09-10,때까치,Lanius bucephalus,128.06763400000003,37.326280000910174,1.0,강원도
008000000000016918,2015.0,2015-09-10,2015-09-10,박새,Parus major,128.06763400000003,37.326280000910174,2.0,강원도
008000000000016919,2015.0,2015-09-10,2015-09-10,황로,Bubulcus ibis,128.06763400000003,37.326280000910174,1.0,강원도
008000000000016920,2015.0,2015-09-10,2015-09-10,멧비둘기,Streptopelia orientalis,128.06763400000003,37.326280000910174,3.0,강원도
008000000000016921,2015.0,2015-09-10,2015-09-10,동고비,Sitta europaea,128.06763400000003,37.326280000910174,1.0,강원도
008000000000016922,2015.0,2015-09-10,2015-09-10,노랑턱멧새,Emberiza elegans,128.06763400000003,37.326280000910174,1.0,강원도
008000000000016923,2015.0,2015-09-10,2015-09-10,진박새,Parus ater,128.06763400000003,37.326280000910174,1.0,강원도
008000000000016925,2015.0,2015-09-11,2015-09-11,딱새,Phoenicurus auroreus,128.07330000000002,37.27773500090978,2.0,강원도
008000000000016926,2015.0,2015-09-11,2015-09-11,멧비둘기,Streptopelia orientalis,128.07330000000002,37.27773500090978,1.0,강원도
008000000000016927,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.07330000000002,37.27773500090978,3.0,강원도
008000000000016928,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.06577300000004,37.28072900090979,2.0,강원도
008000000000016929,2015.0,2015-09-11,2015-09-11,어치,Garrulus glandarius,128.06577300000004,37.28072900090979,6.0,강원도
008000000000016930,2015.0,2015-09-11,2015-09-11,붉은머리오목눈이,Paradoxornis webbianus,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016931,2015.0,2015-09-11,2015-09-11,박새,Parus major,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016932,2015.0,2015-09-11,2015-09-11,쇠딱다구리,Dendrocopos kizuki,128.06577300000004,37.28072900090979,2.0,강원도
008000000000016933,2015.0,2015-09-11,2015-09-11,곤줄박이,Parus varius,128.06577300000004,37.28072900090979,3.0,강원도
008000000000016934,2015.0,2015-09-11,2015-09-11,딱새,Phoenicurus auroreus,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016935,2015.0,2015-09-11,2015-09-11,흰배멧새,Emberiza tristrami,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016936,2015.0,2015-09-11,2015-09-11,흰배지빠귀,Turdus pallidus,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016937,2015.0,2015-09-11,2015-09-11,물까치,Cyanopica cyanus,128.06577300000004,37.28072900090979,2.0,강원도
008000000000016938,2015.0,2015-09-11,2015-09-11,큰부리까마귀,Corvus macrorhynchos,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016939,2015.0,2015-09-11,2015-09-11,오색딱다구리,Dendrocopos major,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016940,2015.0,2015-09-11,2015-09-11,멧비둘기,Streptopelia orientalis,128.06577300000004,37.28072900090979,2.0,강원도
008000000000016941,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.06577300000004,37.28072900090979,6.0,강원도
008000000000016942,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.06577300000004,37.28072900090979,3.0,강원도
008000000000016943,2015.0,2015-09-11,2015-09-11,중대백로,Ardea alba modesta,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016944,2015.0,2015-09-11,2015-09-11,쏙독새,Caprimulgus indicus,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016946,2015.0,2015-09-11,2015-09-11,청딱다구리,Picus canus,128.06577300000004,37.28072900090979,1.0,강원도
008000000000016947,2015.0,2015-09-11,2015-09-11,오색딱다구리,Dendrocopos major,128.08435800000004,37.265204000909655,1.0,강원도
008000000000016948,2015.0,2015-09-11,2015-09-11,방울새,Carduelis sinica,128.08435800000004,37.265204000909655,1.0,강원도
008000000000016949,2015.0,2015-09-11,2015-09-11,노랑턱멧새,Emberiza elegans,128.08435800000004,37.265204000909655,1.0,강원도
008000000000016950,2015.0,2015-09-11,2015-09-11,직박구리,Microscelis amaurotis,128.08435800000004,37.265204000909655,4.0,강원도
008000000000016951,2015.0,2015-09-11,2015-09-11,동고비,Sitta europaea,128.08435800000004,37.265204000909655,1.0,강원도
008000000000016952,2015.0,2015-09-11,2015-09-11,곤줄박이,Parus varius,128.08435800000004,37.265204000909655,2.0,강원도
008000000000016953,2015.0,2015-09-11,2015-09-11,노랑할미새,Motacilla cinerea,128.08435800000004,37.265204000909655,1.0,강원도
