id,조사연도,조사시작일자,조사종료일자,한글보통명,경도,위도,개체수,학명,시도명
8020210000000669,2019,2019-07-04,2019-07-04,동박새,128.31241666687922,38.417305555541994,4,Zosterops japonicus japonicus,강원도
8020210000000882,2019,2019-07-03,2019-07-03,박새,128.35819444444516,38.26549999978768,1,Veratrum oxysepalum,강원도
8020210000001204,2019,2019-11-27,2019-11-27,박새,128.35819444444516,38.26549999978768,2,Veratrum oxysepalum,강원도
8020210000000718,2019,2019-09-03,2019-09-03,박새,128.2678611111646,38.332361111110856,2,Veratrum oxysepalum,강원도
8020210000000995,2019,2019-10-02,2019-10-02,박새,128.3207222223288,38.28336111111119,15,Veratrum oxysepalum,강원도
8020210000000755,2019,2019-09-30,2019-09-30,박새,128.34900000042455,38.40730555534324,1,Veratrum oxysepalum,강원도
8020210000000856,2019,2019-07-03,2019-07-03,박새,128.3207222223288,38.28336111111119,1,Veratrum oxysepalum,강원도
8020210000000789,2019,2019-07-02,2019-07-02,박새,128.26066666709102,38.29619444423226,2,Veratrum oxysepalum,강원도
8020210000001067,2019,2019-10-02,2019-10-02,박새,128.3207222223288,38.28336111111119,2,Veratrum oxysepalum,강원도
8020210000000875,2019,2019-07-03,2019-07-03,박새,128.3207222223288,38.28336111111119,3,Veratrum oxysepalum,강원도
8020210000000905,2019,2019-07-03,2019-07-03,박새,128.35819444444516,38.26549999978768,1,Veratrum oxysepalum,강원도
8020210000000911,2019,2019-07-03,2019-07-03,박새,128.35819444444516,38.26549999978768,2,Veratrum oxysepalum,강원도
8020210000000792,2019,2019-07-02,2019-07-02,박새,128.26066666709102,38.29619444423226,3,Veratrum oxysepalum,강원도
8020210000000838,2019,2019-07-02,2019-07-02,박새,128.26066666709102,38.29619444423226,2,Veratrum oxysepalum,강원도
8020210000000872,2019,2019-07-03,2019-07-03,박새,128.3207222223288,38.28336111111119,1,Veratrum oxysepalum,강원도
8020210000001190,2019,2019-11-27,2019-11-27,박새,128.35819444444516,38.26549999978768,2,Veratrum oxysepalum,강원도
8020210000001090,2019,2019-05-09,2019-05-09,박새,128.38952777756663,38.2782777775654,2,Veratrum oxysepalum,강원도
8020210000001061,2019,2019-10-02,2019-10-02,박새,128.3207222223288,38.28336111111119,6,Veratrum oxysepalum,강원도
8020210000000954,2019,2019-08-26,2019-08-26,박새,128.55694444444592,37.87833333333248,1,Veratrum oxysepalum,강원도
8020210000001227,2019,2019-12-20,2019-12-20,박새,128.3615555551324,38.2911666668782,2,Veratrum oxysepalum,강원도
8020210000000771,2019,2019-09-30,2019-09-30,박새,128.31241666687922,38.417305555541994,1,Veratrum oxysepalum,강원도
8020210000001131,2019,2019-11-27,2019-11-27,박새,128.26066666709102,38.29619444423226,4,Veratrum oxysepalum,강원도
